,LILATracts_1And10,keyword,text,coords,lat,long,comp
39093097400,0,,,,,,
39095000200,0,,,,,,
39095000300,0,,,,,,
39095000400,1,,,,,,
39095000600,0,,,,,,
39095000700,0,,,,,,
39095000800,1,,,,,,
39095000900,1,,,,,,
39095001000,0,,,,,,
39095001100,0,,,,,,
39095001201,0,,,,,,
39095001202,1,,,,,,
39095001301,0,,,,,,
39095001302,0,,,,,,
39095001303,0,,,,,,
39095001400,0,,,,,,
39095001500,0,,,,,,
39095001600,1,,,,,,
39095001700,0,,,,,,
39095001800,0,,,,,,
39095001900,0,,,,,,
39095002000,0,,,,,,
39095002100,0,,,,,,
39095002200,0,,,,,,
39095002300,0,,,,,,
39095002401,0,,,,,,
39095002402,0,,,,,,
39095002500,0,,,,,,
39095002600,0,,,,,,
39095002700,0,orange,"On a scale of ""Grumpy Orange Cat"" to ""Happy box cat"", how are you feeling today? 

No matter what your mood is, we think these cat stickers are going to brighten your day. Stop in and ","[41.65814183, -83.5459722]",41.65814183,-83.54597220000001,0.5859
39095002800,0,,,,,,
39095002900,0,,,,,,
39095003000,0,,,,,,
39095003100,0,,,,,,
39095003200,0,,,,,,
39095003300,0,,,,,,
39095003400,1,,,,,,
39095003500,0,,,,,,
39095003600,0,,,,,,
39095003700,1,,,,,,
39095003900,1,,,,,,
39095004000,0,,,,,,
39095004200,0,,,,,,
39095004400,0,,,,,,
39095004501,0,,,,,,
39095004503,0,,,,,,
39095004504,0,,,,,,
39095004600,1,,,,,,
39095004701,1,,,,,,
39095004702,0,,,,,,
39095004800,0,,,,,,
39095004900,0,,,,,,
39095005000,0,,,,,,
39095005100,0,,,,,,
39095005200,0,,,,,,
39095005300,0,,,,,,
39095005400,0,,,,,,
39095005501,0,,,,,,
39095005502,0,,,,,,
39095005503,0,,,,,,
39095005600,0,,,,,,
39095005701,0,,,,,,
39095005702,0,,,,,,
39095005703,1,,,,,,
39095005801,0,,,,,,
39095005802,0,,,,,,
39095005901,0,,,,,,
39095005902,0,,,,,,
39095006000,0,,,,,,
39095006100,0,,,,,,
39095006200,0,,,,,,
39095006300,0,,,,,,
39095006400,0,,,,,,
39095006500,0,,,,,,
39095006600,0,,,,,,
39095006700,1,,,,,,
39095006800,0,,,,,,
39095006900,0,,,,,,
39095007001,0,,,,,,
39095007002,0,,,,,,
39095007101,0,,,,,,
39095007102,0,,,,,,
39095007202,0,,,,,,
39095007203,0,,,,,,
39095007204,0,,,,,,
39095007205,0,,,,,,
39095007301,1,,,,,,
39095007302,1,,,,,,
39095007303,1,,,,,,
39095007400,1,,,,,,
39095007500,0,,,,,,
39095007600,0,,,,,,
39095007700,0,,,,,,
39095007800,0,,,,,,
39095007901,0,,,,,,
39095007902,0,,,,,,
39095008000,0,,,,,,
39095008100,1,,,,,,
39095008201,0,,,,,,
39095008202,0,,,,,,
39095008203,0,,,,,,
39095008301,0,,,,,,
39095008302,0,fish,"Day 26 of #ToledoYogaStrong Challenge // Fish Pose stretches the front of the body, particularly the throat, chest, abdomen, hip flexors, and intercostals (the muscles between your ribs). ","[41.67738495, -83.64507787]",41.67738495,-83.64507787,0.0772
39095008400,0,,,,,,
39095008500,0,,,,,,
39095008600,1,,,,,,
39095008700,1,,,,,,
39095008800,0,,,,,,
39095008901,0,,,,,,
39095008902,0,,,,,,
39095009000,0,,,,,,
39095009101,0,,,,,,
39095009102,0,,,,,,
39095009201,0,,,,,,
39095009202,0,,,,,,
39095009300,0,,,,,,
39095009400,0,,,,,,
39095009500,0,,,,,,
39095009600,0,,,,,,
39095009700,0,,,,,,
39095009800,0,,,,,,
39095009900,0,,,,,,
39095010001,0,,,,,,
39095010002,0,,,,,,
39095010100,0,chicken,"Meet the Staff: Kate is our Teen Services librarian. Outreach champion, book buzzer, passionate about Teens &amp; their future, real life chicken mom (and regular mom too) &amp; crafter ","[41.6343823, -83.46780814]",41.6343823,-83.46780814,0.8555
39095010200,0,,,,,,
39095010300,0,,,,,,
39095010400,0,,,,,,
39097040101,0,,,,,,
39097040102,0,,,,,,
39097040201,0,,,,,,
39097040202,0,,,,,,
39097040400,0,,,,,,
39097040500,0,,,,,,
39097040600,0,,,,,,
39097040700,1,,,,,,
39097041000,1,,,,,,
39097041100,0,,,,,,
39097041200,0,,,,,,
39097041300,0,,,,,,
39099800300,1,,,,,,
39099800400,1,,,,,,
39099800500,1,,,,,,
39099800600,1,,,,,,
39099801000,0,,,,,,
39099801100,0,,,,,,
39099801200,0,,,,,,
39099801300,1,,,,,,
39099801400,0,,,,,,
39099801500,0,,,,,,
39099801600,0,,,,,,
39099801700,0,,,,,,
39099802100,0,,,,,,
39099802300,1,,,,,,
39099802400,1,,,,,,
39099802500,1,,,,,,
39099802600,0,,,,,,
39099802701,0,,,,,,
39099802702,0,,,,,,
39099802800,0,,,,,,
39099802900,0,,,,,,
39099803000,0,,,,,,
39099804000,0,,,,,,
39099804100,0,,,,,,
39099804200,0,,,,,,
39099804300,0,,,,,,
39099810100,1,,,,,,
39099810200,0,,,,,,
39099810300,1,,,,,,
39099810600,0,,,,,,
39099810700,0,,,,,,
39099810800,1,,,,,,
39099810900,0,,,,,,
39099811001,0,,,,,,
39099811002,0,,,,,,
39099811100,1,,,,,,
39099811200,0,,,,,,
39099811300,0,,,,,,
39099811400,1,,,,,,
39099811500,0,,,,,,
39099811600,0,,,,,,
39099811700,0,,,,,,
39099811800,0,,,,,,
39099811901,0,,,,,,
39099811902,0,apple,"Introducing Tiki Colada, Apple Pia Colada Hard Cider from Ciderboys. Try it or one of the other seven delicious flavors we carry from Ciderboys. ciderboys #hardcider #tikicolada ","[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.5106
39099811902,0,cherry,"Wolfs Ridge The Shape of Things to Come, Blended Barrel Aged Sour Ale with Blackberry, Cranberry and Tart Cherry. @WolfsRidgeBrew #craftbeer #ohiocraftbeer #sourale @ Vintage Estate Wine ","[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.0
39099811902,0,cherry,"Wolfs Ridge Coffee Cherry Vanilla Dire Wolf. Imperial Stout brewed with Tart Cherries, Coffee and Vanilla Beans. @WolfsRidgeBrew #direwolf #craftbeer #imperialstout #ohiocraftbeer @ ","[41.02320947, -80.63361735]",41.02320947,-80.63361735,-0.3182
39099811902,0,mango,Clevelands own Market Gardens Hellamango Session IPA with Mango. @MarketGardenCLE #mango #craftbeer #ohiocraftbeer #ipa @ Vintage Estate Wine &amp; Beer ,"[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.0
39099811902,0,melon,"Listermann XU Graphic Art Project NE IPA Brewed with El Dorado, Simcoe and Huell Melon. 4 unique label designs to choose from. @Listermann #neipa #craftbeer #ohiocraftbeer #ipa @ Vintage ","[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.0
39099811902,0,orange,"Dark Horse Rain In Blood, Orange Pale Ale. @darkhorsebrewco #craftbeer #paleale #raininblood @ Vintage Estate Wine &amp; Beer ","[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.0
39099811902,0,oatmeal,"Listermann Shamrock Shake Pot O Gold has arrived! Golden Oatmeal Sweet Stout with Coffee, Cacao Nibs, Chocolate and Natural Flavors Added. @Listermann #craftbeer #ohiocraftbeer ","[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.6996
39099811902,0,raspberry,New arrivals from Schramms Raspberry and Chrissie Black &amp; Red Currant Mead. @schrammsmead #mead #raspberry #blackcurrant #redcurrant @ Vintage Estate Wine &amp; Beer ,"[41.02320947, -80.63361735]",41.02320947,-80.63361735,0.0
39099812001,0,,,,,,
39099812002,0,chicken,Strawberry chicken salad at StoneBridge is absolutely fantastic! It has to be one of my all time favorites. #salad #positivity #positivethinking #positivevibes #lunch #love #foodie #sassy ,"[41.02416781, -80.70942992]",41.02416781,-80.70942992,0.7897
39099812100,0,,,,,,
39099812200,0,,,,,,
39099812301,0,,,,,,
39099812302,0,,,,,,
39099812400,1,,,,,,
39099812500,0,,,,,,
39099812601,0,,,,,,
39099812602,0,,,,,,
39099812603,0,,,,,,
39099812700,0,,,,,,
39099812800,0,,,,,,
39099812900,0,,,,,,
39099813000,0,,,,,,
39099813200,1,,,,,,
39099813300,0,,,,,,
39099813400,0,,,,,,
39099813500,0,,,,,,
39099813600,0,,,,,,
39099813700,1,,,,,,
39099813800,1,,,,,,
39099813900,1,,,,,,
39099814000,1,,,,,,
39099814100,1,,,,,,
39101000100,1,,,,,,
39101000200,1,,,,,,
39101000300,1,,,,,,
39101000400,1,,,,,,
39101000501,1,,,,,,
39101000502,1,,,,,,
39101000600,0,,,,,,
39101000700,0,,,,,,
39101000800,0,,,,,,
39101000900,0,,,,,,
39101001000,0,,,,,,
39101001100,0,,,,,,
39101010100,0,,,,,,
39101010201,0,,,,,,
39101010202,1,,,,,,
39101010300,1,,,,,,
39101010400,0,,,,,,
39101010500,0,,,,,,
39103400100,0,,,,,,
39103402000,0,,,,,,
39103403001,0,,,,,,
39103403002,0,,,,,,
39103404000,0,,,,,,
39103405000,0,,,,,,
39103406000,0,,,,,,
39103407000,0,,,,,,
39103408001,0,,,,,,
39103408002,0,,,,,,
39103408003,0,,,,,,
39103408100,0,,,,,,
39103408201,1,,,,,,
39103408202,0,,,,,,
39103408301,0,,,,,,
39103408302,0,,,,,,
39103409001,0,,,,,,
39103409002,0,,,,,,
39103410000,0,,,,,,
39103411001,0,,,,,,
39103411002,1,,,,,,
39103412000,0,,,,,,
39103413000,0,,,,,,
39103415100,0,,,,,,
39103415200,0,,,,,,
39103415300,0,,,,,,
39103415400,0,,,,,,
39103415800,0,,,,,,
39103416000,0,,,,,,
39103416100,0,,,,,,
39103416200,0,,,,,,
39103416300,0,,,,,,
39103416400,0,,,,,,
39103417000,0,,,,,,
39103417100,0,,,,,,
39103417200,0,,,,,,
39103417300,0,,,,,,
39105964100,0,,,,,,
39105964200,0,,,,,,
39105964300,0,,,,,,
39105964400,1,beef,"Thursday Night Jazz Menu New Orleans Style Roast Beef Po Boy A dripping, messy, beefy, braised meat sandwich, Chefs Salmon Pie, Fresh Oyster Stew, Zes Gourmet Chicken Salad and more. ","[39.02739516, -82.03369975]",39.02739516,-82.03369975,-0.5859
39105964400,1,chicken,"Thursday Night Jazz Menu New Orleans Style Roast Beef Po Boy A dripping, messy, beefy, braised meat sandwich, Chefs Salmon Pie, Fresh Oyster Stew, Zes Gourmet Chicken Salad and more. ","[39.02739516, -82.03369975]",39.02739516,-82.03369975,-0.5859
39105964400,1,meat,"Thursday Night Jazz Menu New Orleans Style Roast Beef Po Boy A dripping, messy, beefy, braised meat sandwich, Chefs Salmon Pie, Fresh Oyster Stew, Zes Gourmet Chicken Salad and more. ","[39.02739516, -82.03369975]",39.02739516,-82.03369975,-0.5859
39105964500,1,,,,,,
39105964600,0,,,,,,
39107967200,0,,,,,,
39107967300,0,,,,,,
39107967400,1,,,,,,
39107967500,0,,,,,,
39107967600,1,,,,,,
39107967700,0,,,,,,
39107967800,0,,,,,,
39107967900,0,,,,,,
39107968000,0,,,,,,
39109300100,0,,,,,,
39109315001,0,,,,,,
39109315002,0,,,,,,
39109315100,1,,,,,,
39109315300,0,,,,,,
39109320100,0,,,,,,
39109325000,0,,,,,,
39109330100,0,,,,,,
39109340100,0,,,,,,
39109345000,0,,,,,,
39109350100,0,,,,,,
39109355001,0,,,,,,
39109355002,0,,,,,,
39109365000,0,,,,,,
39109365101,0,,,,,,
39109365102,0,,,,,,
39109365200,1,,,,,,
39109365301,1,,,,,,
39109365302,0,,,,,,
39109380100,0,,,,,,
39109390100,0,,,,,,
39111966600,0,,,,,,
39111966700,0,,,,,,
39111966800,0,,,,,,
39111966900,0,,,,,,
39113000100,0,,,,,,
39113000200,0,,,,,,
39113000300,0,,,,,,
39113000400,0,,,,,,
39113000500,1,,,,,,
39113000600,0,,,,,,
39113000700,0,,,,,,
39113000801,1,,,,,,
39113000802,1,,,,,,
39113000900,1,,,,,,
39113001000,0,,,,,,
39113001100,1,,,,,,
39113001200,1,,,,,,
39113001501,0,,,,,,
39113001600,1,,,,,,
39113001700,0,,,,,,
39113001800,1,,,,,,
39113001900,0,,,,,,
39113002000,0,,,,,,
39113002200,0,,,,,,
39113002300,0,,,,,,
39113002400,0,,,,,,
39113002500,0,,,,,,
39113002600,0,,,,,,
39113002700,0,,,,,,
39113002800,1,,,,,,
39113002900,0,,,,,,
39113003000,1,,,,,,
39113003100,1,,,,,,
39113003201,1,,,,,,
39113003300,0,,,,,,
39113003402,0,,,,,,
39113003403,0,,,,,,
39113003404,0,,,,,,
39113003500,1,,,,,,
39113003800,0,,,,,,
39113003900,0,,,,,,
39113004100,1,,,,,,
39113004200,0,,,,,,
39113004300,1,,,,,,
39113004400,0,,,,,,
39113004600,0,,,,,,
39113010100,0,,,,,,
39113010200,0,,,,,,
39113020100,0,,,,,,
39113020200,0,,,,,,
39113020300,0,,,,,,
39113020400,0,,,,,,
39113020500,0,,,,,,
39113020601,0,,,,,,
39113020602,0,,,,,,
39113020700,0,,,,,,
39113020800,0,,,,,,
39113020900,0,,,,,,
39113021000,0,,,,,,
39113021100,0,,,,,,
39113021200,0,,,,,,
39113021301,0,,,,,,
39113021302,0,,,,,,
39113021400,0,,,,,,
39113021501,0,,,,,,
39113021502,0,,,,,,
39113021601,0,,,,,,
39113021602,0,,,,,,
39113021700,0,,,,,,
39113021800,0,,,,,,
39113021900,0,,,,,,
39113030100,1,,,,,,
39113030200,1,,,,,,
39113040101,0,,,,,,
39113040102,0,,,,,,
39113040103,0,,,,,,
39113040201,0,,,,,,
39113040203,0,,,,,,
39113040204,0,fish,Fish n chips twice in one week ok if you say so @ The Old Bag of Nails Pub Centerville ,"[39.64450282, -84.15611662]",39.64450282,-84.15611662,0.296
39113040302,0,,,,,,
39113040303,0,,,,,,
39113040305,0,,,,,,
39113040306,0,,,,,,
39113040401,0,,,,,,
39113040403,0,,,,,,
39113040405,0,,,,,,
39113040406,0,,,,,,
39113050101,0,,,,,,
39113050103,0,,,,,,
39113050104,0,,,,,,
39113050105,0,,,,,,
39113050301,1,,,,,,
39113050302,0,,,,,,
39113050303,1,,,,,,
39113050401,0,,,,,,
39113050402,1,,,,,,
39113050502,0,,,,,,
39113050503,0,,,,,,
39113050504,0,,,,,,
39113050600,0,,,,,,
39113060100,0,,,,,,
39113060200,0,,,,,,
39113060300,1,,,,,,
39113070101,1,,,,,,
39113070102,1,,,,,,
39113070201,0,,,,,,
39113070202,0,,,,,,
39113070300,1,,,,,,
39113070400,1,,,,,,
39113070500,1,,,,,,
39113070600,0,,,,,,
39113070700,1,,,,,,
39113080100,1,,,,,,
39113080200,0,,,,,,
39113080300,0,,,,,,
39113080400,0,,,,,,
39113080500,1,,,,,,
39113080600,1,,,,,,
39113080700,1,,,,,,
39113090302,1,,,,,,
39113090303,0,,,,,,
39113090304,0,,,,,,
39113090600,0,,,,,,
39113090700,0,,,,,,
39113090800,0,,,,,,
39113090900,0,,,,,,
39113091000,0,,,,,,
39113091100,0,,,,,,
39113100101,0,,,,,,
39113100102,0,apple,"Don't mind me. Just dunking some of my Apple fritter from billsdonutshop that we carry here at @Grindhousecincy located INSIDE @meijer in Huber Heights!

#grindhousecoffeeco #huberheights ","[39.86932, -84.10339]",39.86932,-84.10339,0.0
39113100201,0,,,,,,
39113100202,0,,,,,,
39113100203,0,,,,,,
39113100301,0,,,,,,
39113100302,1,,,,,,
39113100400,0,,,,,,
39113110100,0,,,,,,
39113110201,0,,,,,,
39113110202,0,,,,,,
39113115002,0,,,,,,
39113115011,0,,,,,,
39113115012,0,,,,,,
39113120101,0,mango,"Mango throughout, slight bite, silky finish - Drinking a Brothers of Feathers by @18thStreetBrew @ Raz's Roost   ","[39.8469, -84.3069]",39.8469,-84.3069,0.0
39113120101,0,melon,"The hops have come ashore! Floral aroma, melon, lemon, subtle bite, dry, memorable finish - Drinking a Nefarious Harbor by @evilczech @ Raz's Roost   ","[39.8469, -84.3069]",39.8469,-84.3069,0.0
39113120102,0,,,,,,
39113120103,0,,,,,,
39113125000,0,,,,,,
39113125101,0,,,,,,
39113125102,0,,,,,,
39113130101,0,,,,,,
39113130102,0,,,,,,
39113140100,0,,,,,,
39113150100,0,,,,,,
39113160100,0,,,,,,
39113165000,0,,,,,,
39113165100,0,,,,,,
39113165200,0,,,,,,
39113980000,0,,,,,,
39115968800,0,,,,,,
39115968900,1,,,,,,
39115969000,0,,,,,,
39115969100,1,,,,,,
39117965000,0,,,,,,
39117965100,0,,,,,,
39117965200,0,,,,,,
39117965300,0,,,,,,
39117965400,0,,,,,,
39117965500,0,,,,,,
39119911000,0,,,,,,
39119911100,0,,,,,,
39119911200,0,,,,,,
39119911300,0,,,,,,
39119911400,1,,,,,,
39119911500,0,,,,,,
39119911600,0,,,,,,
39119911700,1,,,,,,
39119911800,1,,,,,,
39119911900,0,,,,,,
39119912000,0,,,,,,
39119912100,1,,,,,,
39119912200,1,,,,,,
39119912300,0,,,,,,
39119912400,1,,,,,,
39119912500,0,,,,,,
39119912600,0,,,,,,
39119912700,0,,,,,,
39119912800,0,,,,,,
39121968300,1,,,,,,
39121968400,0,,,,,,
39121968500,0,,,,,,
39123050100,0,,,,,,
39123050201,0,,,,,,
39123050202,0,,,,,,
39123050301,0,,,,,,
39123050302,0,,,,,,
39123050500,0,,,,,,
39123050600,1,,,,,,
39123050700,0,,,,,,
39123050800,0,,,,,,
39123050900,0,,,,,,
39123051000,0,,,,,,
39123051100,0,,,,,,
39123051200,0,,,,,,
39125960100,0,,,,,,
39125960200,0,,,,,,
39125960300,0,,,,,,
39125960400,0,,,,,,
39125960500,0,,,,,,
39127965800,0,,,,,,
39127965900,0,,,,,,
39127966000,0,,,,,,
39127966100,0,,,,,,
39127966200,1,,,,,,
39127966300,0,,,,,,
39129020100,0,,,,,,
39129020200,0,,,,,,
39129020310,0,,,,,,
39129020320,0,,,,,,
39129020400,0,apple,"NEW... Tiki Colada. The epitome of relaxing in the sun. Whether its the white sands of the Caribbean, a little backyard living, or kicking it with your crew. Our ripe apple base gets ","[39.58729, -82.9198]",39.58729,-82.9198,0.4939
39129021100,0,,,,,,
39129021200,0,,,,,,
39129021300,0,,,,,,
39129021401,0,,,,,,
39129021402,0,,,,,,
39129021500,0,,,,,,
39129021600,0,,,,,,
39129021700,0,,,,,,
39131952200,0,,,,,,
39131952300,0,,,,,,
39131952400,0,,,,,,
39131952500,1,,,,,,
39131952600,1,,,,,,
39131952700,1,,,,,,
39133600102,0,,,,,,
39133600103,0,,,,,,
39133600200,0,,,,,,
39133600301,0,,,,,,
39133600302,0,,,,,,
39133600401,0,,,,,,
39133600402,0,,,,,,
39133600403,0,,,,,,
39133600500,0,,,,,,
39133600602,0,,,,,,
39133600603,1,,,,,,
39133600703,1,,,,,,
39133600704,0,,,,,,
39133600705,0,,,,,,
39133600706,0,,,,,,
39133600800,0,,,,,,
39133600901,1,,,,,,
39133600902,0,,,,,,
39133601000,0,,,,,,
39133601100,0,,,,,,
39133601200,1,,,,,,
39133601300,1,,,,,,
39133601400,1,,,,,,
39133601501,0,chicken,"Enjoy traditional barbecue, brisket, pulled pork, smoked chicken, cornbread and more in the comfort of your own home today!
ORDER NOW
 
Any questions ? ","[41.15363, -81.35704]",41.15363,-81.35704,0.7396
39133601501,0,chicken,"Enjoy traditional barbecue, brisket, pulled pork, smoked chicken, cornbread and more in the comfort of your own home today!
Monday : Closed
Tuesday, Wednesday, Thursday &amp; Friday 
11 am - ","[41.15363, -81.35704]",41.15363,-81.35704,0.7396
39133601501,0,chicken,"Enjoy traditional barbecue, brisket, pulled pork, smoked chicken, cornbread and more in the comfort of your own home today!
Monday : Closed
Tuesday, Wednesday, Thursday &amp; Friday 
11 am - ","[41.15363, -81.35704]",41.15363,-81.35704,0.7396
39133601501,0,pork,"Enjoy traditional barbecue, brisket, pulled pork, smoked chicken, cornbread and more in the comfort of your own home today!
ORDER NOW
 
Any questions ? ","[41.15363, -81.35704]",41.15363,-81.35704,0.7396
39133601501,0,pork,"Enjoy traditional barbecue, brisket, pulled pork, smoked chicken, cornbread and more in the comfort of your own home today!
Monday : Closed
Tuesday, Wednesday, Thursday &amp; Friday 
11 am - ","[41.15363, -81.35704]",41.15363,-81.35704,0.7396
39133601501,0,pork,"Enjoy traditional barbecue, brisket, pulled pork, smoked chicken, cornbread and more in the comfort of your own home today!
Monday : Closed
Tuesday, Wednesday, Thursday &amp; Friday 
11 am - ","[41.15363, -81.35704]",41.15363,-81.35704,0.7396
39133601502,0,,,,,,
39133601503,1,,,,,,
39133601600,0,,,,,,
39133601701,0,,,,,,
39133601702,0,,,,,,
39133601801,0,,,,,,
39133601802,0,,,,,,
39133601901,0,,,,,,
39133601902,0,,,,,,
39133602000,0,,,,,,
39133602100,0,,,,,,
39135400100,0,,,,,,
39135410100,0,,,,,,
39135420100,0,,,,,,
39135430100,0,,,,,,
39135440100,0,,,,,,
39135450100,0,,,,,,
39135455001,0,,,,,,
39135455002,0,,,,,,
39135460100,0,,,,,,
39135470101,0,,,,,,
39135470102,0,,,,,,
39135480100,0,,,,,,
39137030100,0,,,,,,
39137030200,0,,,,,,
39137030300,0,,,,,,
39137030400,0,,,,,,
39137030500,0,,,,,,
39137030600,0,,,,,,
39137030700,0,,,,,,
39139000400,0,,,,,,
39139000500,1,,,,,,
39139000600,1,,,,,,
39139000700,1,,,,,,
39139000800,0,,,,,,
39139000900,1,,,,,,
39139001000,1,,,,,,
39139001100,0,,,,,,
39139001200,0,,,,,,
39139001300,0,,,,,,
39139001400,0,,,,,,
39139001500,1,,,,,,
39139001600,1,,,,,,
39139001700,0,,,,,,
39139001800,0,,,,,,
39139001900,0,,,,,,
39139002000,0,,,,,,
39139002101,0,,,,,,
39139002102,0,,,,,,
39139002200,0,,,,,,
39139002300,0,,,,,,
39139002400,0,,,,,,
39139002500,0,,,,,,
39139002600,1,,,,,,
39139002700,0,,,,,,
39139002800,0,,,,,,
39139002900,0,,,,,,
39139003001,0,,,,,,
39139003002,0,,,,,,
39139003100,0,,,,,,
39141955500,0,,,,,,
39141955601,0,,,,,,
39141955602,1,,,,,,
39141955603,0,,,,,,
39141955700,0,,,,,,
39141955800,0,,,,,,
39141955900,0,,,,,,
39141956000,1,,,,,,
39141956100,1,,,,,,
39141956200,0,,,,,,
39141956300,0,,,,,,
39141956400,0,,,,,,
39141956500,0,,,,,,
39141956600,0,,,,,,
39141956700,0,,,,,,
39141956800,0,,,,,,
39141956900,1,,,,,,
39143960800,0,,,,,,
39143960900,0,,,,,,
39143961000,0,,,,,,
39143961100,0,,,,,,
39143961200,0,,,,,,
39143961300,0,,,,,,
39143961400,1,,,,,,
39143961500,0,,,,,,
39143961600,0,,,,,,
39143961700,0,,,,,,
39143961800,0,,,,,,
39143961900,0,,,,,,
39143962000,0,,,,,,
39143962100,0,,,,,,
39143962200,0,,,,,,
39145002100,0,,,,,,
39145002200,0,,,,,,
39145002300,1,,,,,,
39145002400,0,,,,,,
39145002500,0,,,,,,
39145002600,0,,,,,,
39145002700,0,,,,,,
39145002800,0,,,,,,
39145002900,0,,,,,,
39145003000,0,,,,,,
39145003100,0,,,,,,
39145003200,0,,,,,,
39145003300,0,,,,,,
39145003400,0,,,,,,
39145003500,0,,,,,,
39145003600,0,,,,,,
39145003700,1,,,,,,
39145003800,0,,,,,,
39145003900,1,,,,,,
39145004000,0,,,,,,
39147962500,0,,,,,,
39147962600,0,,,,,,
39147962700,0,,,,,,
39147962800,0,,,,,,
39147962900,0,mango,Ive had my tea today!! I went with Lemon  tea and Mango  Aloe!! What tea combination get you through your day?? @ Power Up Fostoria ,"[41.15797, -83.41388]",41.15797,-83.41388,0.0
39147963000,1,,,,,,
39147963100,0,,,,,,
39147963200,0,,,,,,
39147963300,1,,,,,,
39147963400,1,,,,,,
39147963500,0,,,,,,
39147963600,0,,,,,,
39147963700,0,,,,,,
39147963800,0,,,,,,
39149971400,0,,,,,,
39149971500,0,,,,,,
39149971600,0,,,,,,
39149971700,0,,,,,,
39149971800,1,,,,,,
39149971900,0,,,,,,
39149972000,1,,,,,,
39149972100,0,,,,,,
39149972200,0,,,,,,
39149972300,0,,,,,,
39151700100,0,,,,,,
39151700200,0,,,,,,
39151700300,0,,,,,,
39151700400,1,,,,,,
39151700500,0,,,,,,
39151700600,0,,,,,,
39151700700,0,,,,,,
39151700800,0,,,,,,
39151701000,0,,,,,,
39151701100,0,,,,,,
39151701200,0,,,,,,
39151701300,0,,,,,,
39151701500,0,,,,,,
39151701700,0,,,,,,
39151701800,0,,,,,,
39151702100,1,,,,,,
39151702300,1,,,,,,
39151702500,0,,,,,,
39151710200,1,,,,,,
39151710300,0,,,,,,
39151710400,0,,,,,,
39151710500,0,,,,,,
39151710600,0,,,,,,
39151710700,0,,,,,,
39151710800,0,,,,,,
39151710900,0,,,,,,
39151711000,0,,,,,,
39151711111,0,,,,,,
39151711112,0,,,,,,
39151711121,0,,,,,,
39151711122,0,,,,,,
39151711202,0,,,,,,
39151711211,0,,,,,,
39151711212,0,,,,,,
39151711311,0,,,,,,
39151711312,0,mushroom,Any morel mushroom hunters out there? Don't lose your morel compass. #justsayin #thursdaythought @ Pond Wiser Inc ,"[40.87011, -81.4957]",40.87011,-81.4957,0.5358
39151711321,0,,,,,,
39151711322,0,,,,,,
39151711402,0,,,,,,
39151711411,0,,,,,,
39151711412,0,,,,,,
39151711501,0,,,,,,
39151711502,0,,,,,,
39151711600,0,,,,,,
39151711700,0,,,,,,
39151711800,0,,,,,,
39151711900,0,,,,,,
39151712000,0,,,,,,
39151712102,0,,,,,,
39151712111,0,,,,,,
39151712112,0,,,,,,
39151712201,0,,,,,,
39151712202,0,raspberry,"Available beginning Wed 3/27, The Still House is featuring Nikkis Raspberry-Chocolate Surprise. This #mixologist creation is made with godiva #chocolate Liquor, baileysus Irish Cream, ","[40.85618, -81.35053]",40.85618,-81.35053,0.4939
39151712300,0,,,,,,
39151712400,0,,,,,,
39151712500,0,,,,,,
39151712601,0,,,,,,
39151712602,0,,,,,,
39151712700,0,,,,,,
39151712800,0,,,,,,
39151712900,0,,,,,,
39151713000,0,,,,,,
39151713100,0,,,,,,
39151713201,0,,,,,,
39151713202,0,,,,,,
39151713300,0,,,,,,
39151713401,0,,,,,,
39151713402,0,,,,,,
39151713501,0,,,,,,
39151713502,0,,,,,,
39151713600,0,,,,,,
39151713700,0,,,,,,
39151713900,0,,,,,,
39151714000,0,,,,,,
39151714100,0,,,,,,
39151714200,1,,,,,,
39151714302,0,,,,,,
39151714400,0,,,,,,
39151714600,0,,,,,,
39151714701,0,,,,,,
39151714702,0,,,,,,
39151714801,0,,,,,,
39151714802,0,,,,,,
39151714901,0,,,,,,
39151714902,0,,,,,,
39151715000,0,,,,,,
39153501100,0,,,,,,
39153501700,0,,,,,,
39153501800,0,,,,,,
39153501900,0,,,,,,
39153502101,0,,,,,,
39153502102,0,,,,,,
39153502200,0,,,,,,
39153502300,1,chicken,"3rd week in a row of eating this for dinner.  Im lucky I love veggies and dont get bored easily!  Less than 300 calories, with peppers, chicken, red onion, spinach, kale, zucchini, and ","[41.0781, -81.4678]",41.0781,-81.4678,0.7947
39153502300,1,kale,"3rd week in a row of eating this for dinner.  Im lucky I love veggies and dont get bored easily!  Less than 300 calories, with peppers, chicken, red onion, spinach, kale, zucchini, and ","[41.0781, -81.4678]",41.0781,-81.4678,0.7947
39153502300,1,spinach,"3rd week in a row of eating this for dinner.  Im lucky I love veggies and dont get bored easily!  Less than 300 calories, with peppers, chicken, red onion, spinach, kale, zucchini, and ","[41.0781, -81.4678]",41.0781,-81.4678,0.7947
