,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
980,pizza hut,Just posted a photo @ Pizza Hut ,34.45627693,-118.61809462,06037920118,0.0,fast_food,06037920118,0
981,starbucks,"Employees staring at you with no good morning (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.1779,fast_food,48027020702,0
982,starbucks,"Click the link in our bio to see currently open #Retail jobs like ""shift supervisor - Store# 06405, I-335 &amp; HWY 53"" at Starbucks in #Temple, TX.",31.1031917,-97.3579391,48027020702,0.694,fast_food,48027020702,0
983,starbucks,"Latte (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.0,fast_food,48027020702,0
984,starbucks,"Latte (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.0,fast_food,48027020702,0
985,starbucks,"Latte (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.0,fast_food,48027020702,0
986,starbucks,"Latte (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.0,fast_food,48027020702,0
987,starbucks,"Latte (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.0,fast_food,48027020702,0
988,starbucks,"Latte (@ Starbucks in Temple, TX) ",31.10323883,-97.35799375,48027020702,0.0,fast_food,48027020702,0
989,starbucks,"I'm at Starbucks in Woburn, MA ",42.518124,-71.13559000000002,25017333600,0.0,fast_food,25017333600,0
990,starbucks,"I'm at Starbucks in Woburn, MA ",42.518124,-71.13559000000002,25017333600,0.0,fast_food,25017333600,0
991,starbucks,"I'm at Starbucks in Woburn, MA ",42.518124,-71.13559000000002,25017333600,0.0,fast_food,25017333600,0
992,starbucks,"I'm at Starbucks in Woburn, MA ",42.518124,-71.13559000000001,25017333600,0.0,fast_food,25017333600,0
993,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
994,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
995,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
996,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
997,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
998,starbucks,"We're hiring in #Wichita, KS! Click the link in our bio to apply to this job and more: shift supervisor - Store# 02898, HARRY &amp; ROCK at Starbucks #Retail",37.6642985,-97.2439148,20173007203,0.0,fast_food,20173007203,0
999,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
1000,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
1001,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
1002,starbucks,"I'm at Starbucks in Wichita, KS ",37.66436611,-97.24395154,20173007203,0.0,fast_food,20173007203,0
1003,starbucks,"I'm at Starbucks in Wayne, NJ ",40.88997455,-74.24955026,34031246300,0.0,fast_food,34031246300,0
1004,starbucks,"I'm at Starbucks in Wayne, NJ ",40.88997455,-74.24955026,34031246300,0.0,fast_food,34031246300,0
1005,starbucks,"I'm at Starbucks in Wayne, NJ ",40.88997455,-74.24955026,34031246300,0.0,fast_food,34031246300,0
1006,starbucks,"I'm at Starbucks in Wayne, NJ ",40.88997455,-74.24955026,34031246300,0.0,fast_food,34031246300,0
1007,starbucks,"Join the Starbucks team! See our latest #BusinessMgmt job openings, including ""store manager - Wayne, NJ"", via the link in our bio. #Wayne, NJ",40.925372499999995,-74.2765441,34031246300,0.3595,fast_food,34031246300,0
1008,starbucks,"I'm at Starbucks in Wayne, NJ ",40.88997455,-74.24955026,34031246300,0.0,fast_food,34031246300,0
1009,starbucks,"If you're looking for work in #Wayne, NJ, check out this #Retail job via the link in our bio: shift supervisor - Store# 07786, MACYS WILLOWBROOK at Starbucks",40.8874762,-74.2549705,34031246300,0.0,fast_food,34031246300,0
1010,chipotle,"I'm at Chipotle Mexican Grill in Wayne, NJ ",40.888716200000005,-74.25201345,34031246300,0.0,fast_food,34031246300,0
1011,starbucks,"It cappuccino time. (@ Starbucks in Chicago, IL) ",41.87940755,-87.64110344,17031281900,0.0,fast_food,17031281900,0
1012,starbucks,"I hope this cappuccino or the Elton John gets me going. (@ Starbucks in Chicago, IL) ",41.87940755,-87.64110344,17031281900,0.4404,fast_food,17031281900,0
1013,starbucks,"70s music morning??? (@ Starbucks in Chicago, IL) ",41.87940755,-87.64110344,17031281900,0.0,fast_food,17031281900,0
1014,starbucks,"Music is chill today. (@ Starbucks in Chicago, IL) ",41.87940755,-87.64110344,17031281900,0.0,fast_food,17031281900,0
1015,starbucks,"I'm at Starbucks in Bloomington, IN ",39.16615182,-86.52698281,18105000100,0.0,fast_food,18105000100,0
1016,sonic,"I love this girl!!! Cant believe I get the spend the weekend with her! Also, after this photo I proceeded to take a LOT of insulin. Does everyone realize how good Sonic is? @ ",39.1666,-86.5348,18105000100,0.8507,fast_food,18105000100,0
1017,starbucks,"In my bedroom... Two of my Build-a-Bears, my Starbucks bear and my pink doggie my friend Debbie gave me a few years ago!  @ Lancaster, California ",34.687,-118.154,06037900703,0.5411,fast_food,06037900703,0
1018,starbucks,"#NotJustMondayMotivation (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.5106,fast_food,55101001706,0
1019,starbucks,"#MondayMotivation (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.5106,fast_food,55101001706,0
1020,starbucks,"#FridayMotivation (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.5106,fast_food,55101001706,0
1021,starbucks,"Join the Starbucks team! See our latest job opening here:  #BusinessMgmt #Racine, WI",42.736631,-87.86479609999998,55101001706,0.3595,fast_food,55101001706,0
1022,starbucks,"#ThursdayThoughts (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.5106,fast_food,55101001706,0
1023,starbucks,"#WednesdayWisdom (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.5106,fast_food,55101001706,0
1024,starbucks,"Good morning!!! (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.795,fast_food,55101001706,0
1025,starbucks,"Happy Caturday!  (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.807,fast_food,55101001706,0
1026,starbucks,"#FridayMotivation (@ Starbucks in Mount Pleasant, WI)  ",42.71923863,-87.84877877,55101001706,0.5106,fast_food,55101001706,0
1027,starbucks,"I'm at Starbucks in Bartlett, IL ",41.97378131,-88.20770249,17043841308,0.0,fast_food,17043841308,0
1028,starbucks,"I'm at Starbucks in Bartlett, IL ",41.97378131,-88.20770249,17043841308,0.0,fast_food,17043841308,0
1029,starbucks,"I'm at Starbucks in Bartlett, IL ",41.97378131,-88.20770249,17043841308,0.0,fast_food,17043841308,0
1030,starbucks,"I'm at Starbucks in Bartlett, IL ",41.97378131,-88.20770249,17043841308,0.0,fast_food,17043841308,0
1031,starbucks,#530am #workout #done @lanebryant workout #leggings @torridfashion top says I run on sarcasm @starbucks #tumblers #messybun #gymselfie #nofilterneeded #sweaty @ Turbo Zone Fitness ,39.62714,-84.14175,39113040302,0.25,fast_food,39113040302,0
1032,starbucks,It's a Cold Brew (Salted Caramel Cold Foam) kinda day for a cold Spring morning. @indians Home Opening Day six days away! Thanks Robert for the java!  #coldbrew #mlbopeningday #starbucks ,41.4996,-81.6937,39035107701,0.5399,fast_food,39035107701,0
1033,chipotle,introduced my kids to @chipotletweets @ Chipotle Mexican Grill ,41.49935596,-81.69165364,39035107701,0.0,fast_food,39035107701,0
1034,five guys,"Five Guys Enterprises, LLC is looking for teammates like you. See our latest Food Service job openings, including ""Food Service Crew Member"", via the link in our bio. #FoodService #Cleveland, OH",41.49932,-81.6943605,39035107701,0.3612,fast_food,39035107701,0
1035,starbucks,"5 shots! Busy day with a famous comedian. Need lots of caffeine to close out the work week!  (@ Starbucks in Cleveland, OH) ",41.50076914,-81.68162478,39035107701,0.4912,fast_food,39035107701,0
1036,starbucks,"If you're looking for work in #Cleveland, OH, check out this #Retail job via the link in our bio: shift supervisor - Store# 26795, TOWER CITY CENTER at Starbucks",41.4979271,-81.69351809999998,39035107701,0.0,fast_food,39035107701,0
1037,starbucks,"I'm at Starbucks in Cleveland, OH ",41.50076914,-81.68162478,39035107701,0.0,fast_food,39035107701,0
1038,starbucks,"my typical morning @starbucks with a little art I found around #Cleveland @ Cleveland, Ohio ",41.4996,-81.6937,39035107701,0.0,fast_food,39035107701,0
1039,taco bell,Just posted a photo @ Taco Bell Cantina ,41.4992407,-81.69181466,39035107701,0.0,fast_food,39035107701,0
1040,starbucks,"I'm at Starbucks in Cleveland, OH ",41.50076914,-81.68162478,39035107701,0.0,fast_food,39035107701,0
1041,starbucks,"5 shots! Busy day with a famous comedian. Need lots of caffeine to close out the work week!  (@ Starbucks in Cleveland, OH) ",41.50076914,-81.68162478,39035107701,0.4912,fast_food,39035107701,0
1042,subway,"tonight felt like a subway type night w/a side of @gatorade @ Cleveland, Ohio ",41.4996,-81.6937,39035107701,0.3612,fast_food,39035107701,0
1043,starbucks,"I'm at @Starbucks in Camp Hill, PA ",40.23024731,-76.89214122,42041010900,0.0,fast_food,42041010900,0
1044,starbucks,"Interested in a job in #Plano, TX? This could be a great fit. Click the link in our bio to apply: barista - Store# 29495, Hwy 121 &amp; Preston at Starbucks #Retail",33.090374,-96.806257,48085031657,0.9106,fast_food,48085031657,0
1045,starbucks,"I'm at Starbucks in Chesapeake, VA ",36.77293641,-76.23413194,51550020805,0.0,fast_food,51550020805,0
1046,wingstop,"I'm at @Wingstop in Chesapeake, VA ",36.76487986,-76.24865027,51550020805,0.0,fast_food,51550020805,0
1047,starbucks,"Starbucks is hiring in #Chesapeake, VA! Read about our latest #Retail job opening via the link in our bio: barista - Store# 55027, BATTLEFIELD BLVD AND WOODLAKE",36.7782054,-76.2549728,51550020805,-0.561,fast_food,51550020805,0
1048,starbucks,"Want to work at Starbucks? We're hiring in #Chesapeake, VA! Click for details:  #Retail",36.7729957,-76.2343126,51550020805,0.1511,fast_food,51550020805,0
1049,panera bread,"Want to work at Panera Bread? We're hiring in Chesapeake, VA! Click the link in our bio for details on this job and more: Shift Supervisor #parttime #Hospitality",36.7776777,-76.2350207,51550020805,0.1511,fast_food,51550020805,0
1050,starbucks,"This job is now open at Starbucks in NY. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: shift supervisor - Store# 13983, BENSONHURST, 1973 86TH ST. #Retail",40.6050363,-73.9985293,36047028400,0.3612,fast_food,36047028400,0
1051,starbucks,Just posted a photo @ Starbucks ,37.73230369,-120.95750794,06099000303,0.0,fast_food,06099000303,0
1052,starbucks,Just posted a photo @ Starbucks ,37.73230369,-120.95750794,06099000303,0.0,fast_food,06099000303,0
1053,starbucks,"See our latest #Riverbank, CA #Retail job opportunity and click the link in our bio to apply: barista - Store# 09417, PATTERSON &amp; OAKDALE at Starbucks",37.732356599999996,-120.9575114,06099000303,0.4215,fast_food,06099000303,0
1054,starbucks,Sound check Sunday at Calvary Chapel Richmond. Also waiting for that @starbucks quad espresso to kick in. (It totally did!) Shout out to Dave Casey for letting me borrow his ,37.4439392,-77.611908,51041100919,0.0,fast_food,51041100919,0
1055,starbucks,"I'm at Starbucks in San Antonio, TX ",29.51041728,-98.5787052,48029181402,0.4995,fast_food,48029181402,1
1056,starbucks,"I'm at Starbucks in San Antonio, TX ",29.512463,-98.570156,48029181402,0.4995,fast_food,48029181402,1
1057,chipotle,"I'm at Chipotle Mexican Grill in San Antonio, TX ",29.51045188,-98.57840717,48029181402,0.4995,fast_food,48029181402,1
1058,starbucks,"Don't submit then quit. Apply for jobs like ""barista - Store# 09783, MEDICAL &amp; WURZBACH"" at Starbucks, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #Retail #SanAntonio, TX",29.5104614,-98.5787135,48029181402,0.8091,fast_food,48029181402,1
1059,starbucks,"I'm at Starbucks in Fullerton, CA ",33.87488878,-117.8901002,06059011503,0.0,fast_food,06059011503,0
1060,starbucks,"So blessed to be recognized at @Starbucks by my book on display at fernsgarden !! A woman who was taking my coffee order first said that I was giving off Joy vibes, and then said ",33.75890808,-118.13255211,06037577300,0.8996,fast_food,06037577300,0
1061,starbucks,So #Excited to have had the opportunity to visit the First @starbucks at #PikesPlace in #Seattle. @ Starbucks ,47.61005278,-122.34255105,53033008002,0.4215,fast_food,53033008002,0
1062,starbucks,"Starbucks is hiring in #Seattle, WA! Read about our latest #Retail job opening via the link in our bio: shift supervisor - Store# 03296, 2ND &amp; LENORA",47.6124921,-122.3424307,53033008002,0.0,fast_food,53033008002,0
1063,starbucks,Theres nothing like visiting the first-ever @starbucks at #PikesPlace in #Seattle. @ Starbucks ,47.61005278,-122.34255105,53033008002,-0.2755,fast_food,53033008002,0
1064,starbucks,"Starbucks is hiring in #Seattle, WA! Read about our latest #Retail job opening via the link in our bio: shift supervisor - Store# 00301, PIKE PLACE",47.6100976,-122.3425483,53033008002,0.0,fast_food,53033008002,0
1065,starbucks,Saw this posted at my local Starbucks missionncedar5864! Proud to see that my local @starbucks Coffee supports our Fremont Teachers and Educators! Way to go. We need to continue to ,37.52858093,-121.91894308,06001443104,0.7339,fast_food,06001443104,0
1066,starbucks,"I called Starbucks again today, guess how that went? Watch the rest on my Facebook or YouTube. #starbucks @ Bartlett, Illinois ",41.993,-88.1932,17031804506,0.0,fast_food,17031804506,0
1067,starbucks,"Starbucks is looking for teammates like you. See our latest #Retail job openings, including ""shift supervisor - Store# 21268, THE DALLES"", via the link in our bio. #TheDalles, OR",45.6065008,-121.1989129,41065970400,0.3612,fast_food,41065970400,0
1068,starbucks,"Looking to score a job at Starbucks? You're in luck. Click the link in our bio for the job description and information on how to apply: shift supervisor - Store# 07957, HWY 99 &amp; WATERLOO #Retail #Stockton, CA",37.9873077,-121.2449484,06077003601,0.4588,fast_food,06077003601,0
1069,starbucks,*Just saying and asking and not demanding.* Soooooo since I work at Starbucks Im allowed to have colored hair and this is what I want desperately. Its $150. Im gonna save up ,35.7909,-80.8592,37097060601,0.2263,fast_food,37097060601,1
1070,starbucks,"Interested in a job in #Statesville, NC? This could be a great fit. Click the link in our bio to apply: barista - Store# 09363, STATESVILLE at Starbucks #Retail",35.7914885,-80.8614922,37097060601,0.8519,fast_food,37097060601,1
1071,starbucks,"Want to work at Starbucks? We're hiring in #SouthPasadena, CA! Click for details:  #Retail",34.1146763,-118.14997379999998,06037480500,0.1511,fast_food,06037480500,0
1072,starbucks,"I'm at Starbucks in Cedar Park, TX ",30.53274072,-97.7836077,48491020317,0.4995,fast_food,48491020317,0
1073,subway,"I'm at @SUBWAY in Cedar Park, TX ",30.53296536,-97.78372553,48491020317,0.4995,fast_food,48491020317,0
1074,starbucks,"Starbucks is hiring in #CedarPark, TX! Click the link in our bio to apply: shift supervisor - Store# 08884, HWY 1431 &amp; PALMER #Retail",30.5326459,-97.7841436,48491020317,0.5461,fast_food,48491020317,0
1075,starbucks,"Want to land a job like ""barista - Store# 28855, IOWA &amp; KING - BELLINGHAM"" at Starbucks? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #Retail #Bellingham, WA",48.756232,-122.46394,53073000501,0.4215,fast_food,53073000501,0
